date,ticker,prc,ret,me_usd_mils,roa,gross_margin,rnd_to_rev,bm_ratio
2011-09-30,IBM,174.87,0.017218,208843.39386,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.11035062959879442
2011-10-31,IBM,184.63,0.055813,217608.24134,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.10590591541058406
2011-11-30,IBM,188.0,0.022315,221580.184,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.1040074955439156
2011-12-30,IBM,183.88,-0.021915,216724.27784,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.10633787884629178
2012-01-31,IBM,192.60001,0.047422,223416.0116,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.10315285746511822
2012-02-29,IBM,196.73,0.025337,227943.57525999998,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.10110396826808113
2012-03-30,IBM,208.64999,0.060591,241754.81471338,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.09532798768588294
2012-04-30,IBM,207.08,-0.007525,238863.46672000003,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.09648189535411428
2012-05-31,IBM,192.89999,-0.064371,222507.05206516,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.10357424533785609
2012-06-29,IBM,195.58,0.013893,225598.40072000003,0.1307425166590276,0.5146539035355608,0.05727388330946922,0.10215497949652308
2012-07-31,IBM,195.98,0.002045,223961.0445,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.08991742311685817
2012-08-31,IBM,194.85001,-0.001429,222669.72017775,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.09043887953837859
2012-09-28,IBM,207.45,0.064665,237068.67375,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.08494584999971976
2012-10-31,IBM,194.53,-0.06228,219805.67196,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.09161729003819652
2012-11-30,IBM,190.07001,-0.018558,214766.18653931998,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.09376708840668957
2012-12-31,IBM,191.55,0.007787,216438.47460000002,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.09304260731469782
2013-01-31,IBM,203.07001,0.060141,229455.30253932,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.08776436969265117
2013-02-28,IBM,200.83,-0.006845,223827.04330000002,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.08997125505075194
2013-03-28,IBM,213.3,0.062092,237724.983,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.08471133216991333
2013-04-30,IBM,202.53999,-0.050445,224575.12567205998,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.0896715517345714
2013-05-31,IBM,208.02,0.031747,230651.32788000003,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.08730927406790005
2013-06-28,IBM,191.11,-0.08129,211901.62134,0.13617273453402387,0.5199970069961465,0.05602529088256201,0.09503466690180823
2013-07-31,IBM,195.03999,0.020564,213651.87608574,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.08827444132730831
2013-08-30,IBM,182.27,-0.060603,199663.29702,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09445902317295111
2013-09-30,IBM,185.17999,0.015965,202850.97572574002,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09297465754120517
2013-10-31,IBM,179.21001,-0.032239,194595.90619854,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09691879119367364
2013-11-29,IBM,179.67999,0.007924,195106.23586146,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.096665285539064
2013-12-31,IBM,187.57001,0.043912,203673.64563854,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09259911826526086
2014-01-31,IBM,176.67999,-0.058058,191848.67386146,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09830664773643107
2014-02-28,IBM,185.17,0.05343,192825.11297,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09780883677186937
2014-03-31,IBM,192.49001,0.039531,200447.73950341,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09408936237806341
2014-04-30,IBM,196.47,0.020676,198863.59401,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.09483887734147865
2014-05-30,IBM,184.36,-0.056039,186606.05788000004,0.1392801120683147,0.5312562794836709,0.057737759193164095,0.10106853021957207
2014-06-30,IBM,181.27,-0.016761,183478.41241,0.13058634321795554,0.539042215115638,0.05973874948622069,0.12422169834928103
2014-07-31,IBM,191.67,0.057373,191208.45864,0.13058634321795554,0.539042215115638,0.05973874948622069,0.11919974755359494
2014-08-29,IBM,192.3,0.009026,191836.94160000002,0.13058634321795554,0.539042215115638,0.05973874948622069,0.11880923356004962
2014-09-30,IBM,189.83,-0.012845,189372.88936,0.13058634321795554,0.539042215115638,0.05973874948622069,0.12035513677288913
2014-10-31,IBM,164.39999,-0.133962,162700.09410339998,0.13058634321795554,0.539042215115638,0.05973874948622069,0.14008596691723554
2014-11-28,IBM,162.17,-0.006873,160493.1622,0.13058634321795554,0.539042215115638,0.05973874948622069,0.1420122806951585
2014-12-31,IBM,160.44,-0.010668,158781.0504,0.13058634321795554,0.539042215115638,0.05973874948622069,0.14354357741419752
2015-01-30,IBM,153.31,-0.04444,151930.21,0.13058634321795554,0.539042215115638,0.05973874948622069,0.1500162475915751
2015-02-27,IBM,161.94,0.063466,160065.38256,0.13058634321795554,0.539042215115638,0.05973874948622069,0.14239181286719813
2015-03-31,IBM,160.5,-0.008892,158642.052,0.13058634321795554,0.539042215115638,0.05973874948622069,0.1436693468891842
2015-04-30,IBM,171.28999,0.067227,168675.07701266,0.13058634321795554,0.539042215115638,0.05973874948622069,0.1351236970135744
2015-05-29,IBM,169.64999,-0.001985,167060.11325266,0.13058634321795554,0.539042215115638,0.05973874948622069,0.13642993265262315
2015-06-30,IBM,162.66,-0.041202,160176.83244,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.07409311208876344
2015-07-31,IBM,161.99001,-0.004119,158674.0744953,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.07479482730716375
2015-08-31,IBM,147.89,-0.079017,144862.6917,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08192585586203076
2015-09-30,IBM,144.97,-0.019744,142002.46409999998,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08357601450945527
2015-10-30,IBM,140.08,-0.033731,135893.0088,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08733341107684708
2015-11-30,IBM,139.42,0.004569,135252.73619999998,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08774683849981885
2015-12-31,IBM,137.62,-0.012911,133506.5382,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08889452277027134
2016-01-29,IBM,124.79,-0.093228,121060.02690000001,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.09803401092751615
2016-02-29,IBM,131.03,0.060422,125904.23743000001,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.09426211732228908
2016-03-31,IBM,151.45,0.155842,145525.42745,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08155275822211647
2016-04-29,IBM,145.94,-0.036382,140096.85428,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.08471282286096453
2016-05-31,IBM,153.74001,0.06304,147584.56747962002,0.10228703672191403,0.5543521601844966,0.05859278178310864,0.0804149119564202
2016-06-30,IBM,151.78,-0.012749,145703.03236,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09788403006439665
2016-07-29,IBM,160.62,0.058242,153527.66328,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09289531082088648
2016-08-31,IBM,158.88,-0.002117,151864.49472,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09391266883214242
2016-09-30,IBM,158.85001,-0.000189,151835.82895844002,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.0939303990226427
2016-10-31,IBM,153.69,-0.032484,146136.90495,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09759341765777557
2016-11-30,IBM,162.22,0.064611,154247.69809999998,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09246167155605677
2016-12-30,IBM,165.99001,0.02324,157832.43095855002,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09036165706492533
2017-01-31,IBM,174.52,0.051389,165943.21460000004,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.08594506279981391
2017-02-28,IBM,179.82001,0.038391,169608.57109213,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.08408773158199061
2017-03-31,IBM,174.14,-0.031587,164251.11182,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.08683046246669845
2017-04-28,IBM,160.28999,-0.079534,150591.96473503,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.09470624827223893
2017-05-31,IBM,152.63,-0.03843,143395.42711,0.11937191728132494,0.5477667266121041,0.0641905530884134,0.0994592386063991
2017-06-30,IBM,153.83,0.007862,144522.82351000002,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.12624995524487173
2017-07-31,IBM,144.67,-0.059546,134823.75979999997,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.1353322294754756
2017-08-31,IBM,143.03,-0.000968,133295.3782,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.1368839658688181
2017-09-29,IBM,145.08,0.014333,135205.85520000002,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.1349497769383585
2017-10-31,IBM,154.06,0.061897,142627.36146000001,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.12792776794876842
2017-11-30,IBM,153.97,0.009152,142544.04027,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.12800254549709209
2017-12-29,IBM,153.42,-0.003572,142034.85522,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.12846142569539348
2018-01-31,IBM,163.7,0.067006,151551.98669999998,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.12039433066699615
2018-02-28,IBM,155.83,-0.038913,143545.60944,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.12710942585552618
2018-03-29,IBM,153.42999,-0.015402,141334.79702832003,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.1290977196248702
2018-04-30,IBM,144.96001,-0.055204,133068.65045968,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.13711719429760477
2018-05-31,IBM,141.31,-0.014349,129718.05808,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.14065890493632957
2018-06-29,IBM,139.7,-0.011393,128240.1296,0.10106410147271644,0.5348973973973974,0.07195945945945946,0.14227995602399954
2018-07-31,IBM,144.92999,0.037437,132287.45711232,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.1329982477859684
2018-08-31,IBM,146.48,0.021528,133702.25663999998,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.13159089788119827
2018-09-28,IBM,151.21001,0.032291,138019.65840768,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.12747459458297714
2018-10-31,IBM,115.43,-0.236625,104902.09142,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.16771829581126574
2018-11-30,IBM,124.27,0.090185,112935.83038,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.15578758256614147
2018-12-31,IBM,113.67,-0.085298,103302.61398000001,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.17031514810851062
2019-01-31,IBM,134.42,0.182546,122160.08948,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.14402412502227646
2019-02-28,IBM,138.13,0.03928,122917.19058,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.1431370170191861
2019-03-29,IBM,141.10001,0.021502,125560.10149865999,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.14012413011778083
2019-04-30,IBM,140.27,-0.005882,124369.41361000002,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.14146565051091742
2019-05-31,IBM,126.99,-0.083125,112594.79457,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.156259444028399
2019-06-28,IBM,137.89999,0.085912,122268.06083357001,0.045893295893295896,0.5171912710547265,0.07312450245770101,0.14389694152382745
2019-07-31,IBM,148.24001,0.074982,131322.11885875,0.07073965408244315,0.524368333102989,0.06758301818044754,0.1278992461130312
2019-08-30,IBM,135.53,-0.074811,120062.63875,0.07073965408244315,0.524368333102989,0.06758301818044754,0.13989364364191104
2019-09-30,IBM,145.42,0.072973,128823.94249999999,0.07073965408244315,0.524368333102989,0.06758301818044754,0.130379490598186
2019-10-31,IBM,133.73,-0.080388,118436.23601,0.07073965408244315,0.524368333102989,0.06758301818044754,0.1418147060886151
2019-11-29,IBM,134.45,0.017498,119073.89464999999,0.07073965408244315,0.524368333102989,0.06758301818044754,0.14105526697828558
2019-12-31,IBM,134.03999,-0.003049,118710.77462362999,0.07073965408244315,0.524368333102989,0.06758301818044754,0.14148673575125228
2020-01-31,IBM,143.73,0.072292,127292.60600999999,0.07073965408244315,0.524368333102989,0.06758301818044754,0.13194796246594653
2020-02-28,IBM,130.14999,-0.083212,115626.29231592,0.07073965408244315,0.524368333102989,0.06758301818044754,0.14526107915065822
2020-03-31,IBM,110.93,-0.147676,98551.09944,0.07073965408244315,0.524368333102989,0.06758301818044754,0.17042935183311436
2020-04-30,IBM,125.56,0.131885,111483.71952,0.07073965408244315,0.524368333102989,0.06758301818044754,0.1506587694805682
2020-05-29,IBM,124.9,0.007725,110897.71080000002,0.07073965408244315,0.524368333102989,0.06758301818044754,0.15145488467558157
2020-06-30,IBM,120.77,-0.033067,107230.71684000001,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.1943566229357308
2020-07-31,IBM,122.94,0.017968,109487.78226,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.19035000590759066
2020-08-31,IBM,123.31,0.016268,109817.29649,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.18977884783293486
2020-09-30,IBM,121.67,-0.0133,108356.74693000001,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.19233689262989392
2020-10-30,IBM,111.66,-0.082272,99495.42461999999,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.20946691849999566
2020-11-30,IBM,123.52,0.120813,110063.36064,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.18935456703132703
2020-12-31,IBM,125.88,0.019106,112166.25516,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.18580454496114962
2021-01-29,IBM,119.11,-0.053781,106133.79926999999,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.1963653439653221
2021-02-26,IBM,118.93,0.012174,106275.13442,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.19610419797387635
2021-03-31,IBM,133.25999,0.120491,119080.32750405998,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.17501631408671964
2021-04-30,IBM,141.88,0.064686,126773.04324,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.16439614816649092
2021-05-28,IBM,143.74001,0.024669,128435.00495523002,0.06197022065104543,0.5496519631353131,0.07763101611209769,0.1622688456878619
2021-06-30,IBM,146.59,0.019827,130981.53657000001,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.1572511709617364
2021-07-30,IBM,140.96001,-0.038406,126345.2761632,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.16302152819227594
2021-08-31,IBM,140.34,0.007236,125789.5488,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.16374174322501425
2021-09-30,IBM,138.92999,-0.010047,124525.7286368,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.1654035694107406
2021-10-29,IBM,125.1,-0.099547,112129.632,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.18368917861069944
2021-11-30,IBM,117.1,-0.009401,105015.28,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.19613336268779172
2021-12-31,IBM,133.66,0.141418,119866.288,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.17183313460078117
2022-01-31,IBM,133.57001,-0.000673,119785.584968,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.1719489035805299
2022-02-28,IBM,122.51,-0.070525,109866.968,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.18747217999135102
2022-03-31,IBM,130.02,0.061301,116928.2862,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.17615070458460205
2022-04-29,IBM,132.21001,0.016844,118897.78409310001,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.173232833202947
2022-05-31,IBM,138.84,0.062628,124877.55540000001,0.035839995896673096,0.5649959250203749,0.08602281988590058,0.16493756571407064
2022-06-30,IBM,141.19,0.016926,126991.22764999999,0.04350724615722608,0.647079337401918,0.11312990409764603,0.1488370523678452
2022-07-29,IBM,130.78999,-0.07366,117637.09465564998,0.04350724615722608,0.647079337401918,0.11312990409764603,0.1606721081928064
2022-08-31,IBM,128.45,-0.005276,116013.47099999999,0.04350724615722608,0.647079337401918,0.11312990409764603,0.16292073529978257
2022-09-30,IBM,118.81,-0.075049,107306.8158,0.04350724615722608,0.647079337401918,0.11312990409764603,0.1761397899945886
2022-10-31,IBM,138.28999,0.163959,125031.57549873999,0.04350724615722608,0.647079337401918,0.11312990409764603,0.15116981390185294
2022-11-30,IBM,148.89999,0.088654,134624.35235874,0.04350724615722608,0.647079337401918,0.11312990409764603,0.14039807559952894
2022-12-30,IBM,140.89,-0.053795,127382.31213999998,0.04350724615722608,0.647079337401918,0.11312990409764603,0.1483800983234375
2023-01-31,IBM,134.73,-0.043722,121812.89597999999,0.04350724615722608,0.647079337401918,0.11312990409764603,0.15516419544859425
2023-02-28,IBM,129.3,-0.028056,116903.49180000002,0.04350724615722608,0.647079337401918,0.11312990409764603,0.16168037163796672
2023-03-31,IBM,131.09,0.013844,118912.52554,0.04350724615722608,0.647079337401918,0.11312990409764603,0.1589487727568451
2023-04-28,IBM,126.41,-0.035701,114785.96845,0.04350724615722608,0.647079337401918,0.11312990409764603,0.16466298324810622
2023-05-31,IBM,128.59,0.030377,116765.50654999999,0.04350724615722608,0.647079337401918,0.11312990409764603,0.16187143411146365
2023-06-30,IBM,133.81,0.040594,121505.50145,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.18060087599432725
2023-07-31,IBM,144.17999,0.077498,131348.83596994,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.1670665738143429
2023-08-31,IBM,146.83,0.029893,133763.01098,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.16405133107598055
2023-09-29,IBM,140.3,-0.044473,127814.14180000001,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.17168679217310207
2023-10-31,IBM,144.64,0.030934,131767.90784,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.16653523881281956
2023-11-30,IBM,158.56,0.107716,144784.14864000003,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.15156355309698213
2023-12-29,IBM,163.55,0.031471,149340.61245000002,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.14693926615137567
2024-01-31,IBM,183.66,0.122959,167703.43554,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.13085003255503372
2024-02-29,IBM,185.03,0.016498,169625.32735,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.12936747325899856
2024-03-28,IBM,190.96001,0.032049,175061.63436745,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.1253501378488224
2024-04-30,IBM,166.2,-0.129661,152363.019,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.1440244499224579
2024-05-31,IBM,166.85001,0.013959,153268.91973603002,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.14317318891392608
2024-06-28,IBM,172.95,0.03656,158872.38885,0.012880865745070455,0.6075334544853791,0.10849165702957211,0.13812343453032935
2024-07-31,IBM,192.14,0.110957,176989.37672,0.055471343749306797,0.6002909796314257,0.10952150016165535,0.1273127258685563
2024-08-30,IBM,202.13,0.060685,186191.64524,0.055471343749306797,0.6002909796314257,0.10952150016165535,0.1210204677602751
2024-09-30,IBM,221.08,0.093752,203647.39984,0.055471343749306797,0.6002909796314257,0.10952150016165535,0.11064712840774564
2024-10-31,IBM,206.72,-0.064954,191142.61440000002,0.055471343749306797,0.6002909796314257,0.10952150016165535,0.1178857999338948
2024-11-29,IBM,227.41,0.108166,210273.51945,0.055471343749306797,0.6002909796314257,0.10952150016165535,0.10716042637674128
2024-12-31,IBM,219.83,-0.033332,203264.71035000004,0.055471343749306797,0.6002909796314257,0.10952150016165535,0.11085544540023987
2010-01-29,INTC,19.4,-0.04902,107146.19999999998,,,,
2010-02-26,INTC,20.53,0.066366,113407.72,,,,
2010-03-31,INTC,22.29,0.085728,124021.56,,,,
2010-04-30,INTC,22.84,0.024675,127081.76,,,,
2010-05-28,INTC,21.42,-0.055276,119180.88000000002,,,,
2010-06-30,INTC,19.45,-0.09197,108278.15,,,,
2010-07-30,INTC,20.6,0.059126,114700.80000000002,,,,
2010-08-31,INTC,17.665,-0.13483,98358.72,,,,
2010-09-30,INTC,19.2,0.086895,107059.2,,,,
2010-10-29,INTC,20.05,0.044271,111838.9,,,,
2010-11-30,INTC,21.1575,0.063092,118016.535,,,,
2010-12-31,INTC,21.03,-0.006026,115896.33,,,,
2011-01-31,INTC,21.46,0.020447,118266.06,,,,
2011-02-28,INTC,21.47,0.00891,117827.36,,,,
2011-03-31,INTC,20.18,-0.060084,108672.48844,,,,
2011-04-29,INTC,23.15,0.147175,122741.29999999999,,,,
2011-05-31,INTC,22.51,-0.019819,119348.02000000002,,,,
2011-06-30,INTC,22.16,-0.015549,117492.32,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.4207083492776379
2011-07-29,INTC,22.33,0.007671,117254.82999999999,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.4215604593857669
2011-08-31,INTC,20.13,-0.089118,105702.63,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.4676326407394026
2011-09-30,INTC,21.335,0.059861,109192.53,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.4526866444069022
2011-10-31,INTC,24.54,0.150223,124957.68,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.39557392550822007
2011-11-30,INTC,24.91,0.023635,126841.72,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.3896982790835697
2011-12-30,INTC,24.25,-0.026495,121250.0,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.4076701030927835
2012-01-31,INTC,26.42,0.089485,132100.00000000003,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.37418622255866757
2012-02-29,INTC,26.88,0.02536,134292.48,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.36807719985512216
2012-03-30,INTC,28.115,0.045945,140743.69,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.3512057982848112
2012-04-30,INTC,28.395,0.009959,142855.245,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.34601459680391855
2012-05-31,INTC,25.84,-0.082585,130001.04,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.38022772740895
2012-06-29,INTC,26.65,0.031347,133596.45,0.1814325958281898,0.7661554684455448,0.1507461660133416,0.36999486139040366
2012-07-31,INTC,25.7,-0.035647,128577.1,0.18197668696129024,0.741050760199263,0.1546324931943184,0.35706980480972117
2012-08-31,INTC,24.83,-0.025097,124224.48999999999,0.18197668696129024,0.741050760199263,0.1546324931943184,0.36958090952919187
2012-09-28,INTC,22.655,-0.087596,112867.21,0.18197668696129024,0.741050760199263,0.1546324931943184,0.4067700441961841
2012-10-31,INTC,21.63,-0.045244,107630.88,0.18197668696129024,0.741050760199263,0.1546324931943184,0.42655973824612414
2012-11-30,INTC,19.565,-0.085067,97355.44,0.18197668696129024,0.741050760199263,0.1546324931943184,0.4715812490806882
2012-12-31,INTC,20.62,0.053923,101945.28,0.18197668696129024,0.741050760199263,0.1546324931943184,0.45034944236751323
2013-01-31,INTC,21.04,0.020369,104021.76,0.18197668696129024,0.741050760199263,0.1546324931943184,0.44135957707310475
2013-02-28,INTC,20.88,0.003089,103272.48,0.18197668696129024,0.741050760199263,0.1546324931943184,0.44456180388037553
2013-03-28,INTC,21.835,0.045738,108039.58,0.18197668696129024,0.741050760199263,0.1546324931943184,0.42494611696935514
2013-04-30,INTC,23.95,0.096863,119055.45,0.18197668696129024,0.741050760199263,0.1546324931943184,0.38562703345373944
2013-05-31,INTC,24.28,0.023173,120695.88,0.18197668696129024,0.741050760199263,0.1546324931943184,0.38038580935819843
2013-06-28,INTC,24.23,-0.002059,120689.63,0.18197668696129024,0.741050760199263,0.1546324931943184,0.38040550791314875
2013-07-31,INTC,23.335,-0.036938,116254.97,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.4404370841091783
2013-08-30,INTC,21.98,-0.048425,109504.36,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.46758868779288787
2013-09-30,INTC,22.921,0.042812,113986.133,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.4492037641104993
2013-10-31,INTC,24.47,0.06758,121640.37,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.4209375555171363
2013-11-29,INTC,23.84,-0.016551,118508.64,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.432061324811423
2013-12-31,INTC,25.955,0.088716,128918.48499999999,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.39717345421798905
2014-01-31,INTC,24.54,-0.054517,121890.18,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.4200748575479994
2014-02-28,INTC,24.76,0.018134,123106.72000000002,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.4159236798771017
2014-03-31,INTC,25.814,0.042569,128347.208,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.39894128433241804
2014-04-30,INTC,26.69,0.033935,132862.82,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.38538245688297146
2014-05-30,INTC,27.32,0.032034,135998.96,0.1304667401690555,0.7567349693481562,0.19024765190003937,0.3764955261422588
2014-06-30,INTC,30.9,0.13104,152893.2,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.38102413972629257
2014-07-31,INTC,33.89,0.096764,167789.39,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.34719716187060456
2014-08-29,INTC,34.92,0.037032,172888.92,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.3369562375657156
2014-09-30,INTC,34.82,-0.002864,169120.74,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.344463961073018
2014-10-31,INTC,34.01,-0.023263,164438.35,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.3542725890888591
2014-11-28,INTC,37.25,0.101882,180103.75,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.32345800684327786
2014-12-31,INTC,36.29,-0.025772,172304.92,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.3380982969029555
2015-01-30,INTC,33.04,-0.089556,156873.92,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.37135554463100046
2015-02-27,INTC,33.25,0.01362,157472.0,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.36994513310302785
2015-03-31,INTC,31.27,-0.059549,148282.34,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.3928721383814148
2015-04-30,INTC,32.55,0.040934,154417.2,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.3772636726996733
2015-05-29,INTC,34.46,0.066052,163478.24,0.10415989952142748,0.7448964104120817,0.20131668816877893,0.3563532369812643
2015-06-30,INTC,30.415,-0.117382,144562.495,0.12727826351733437,0.7851082870950421,0.2064972257025237,0.3927505540078013
2015-07-31,INTC,28.95,-0.048167,137628.3,0.12727826351733437,0.7851082870950421,0.2064972257025237,0.41253870025278233
2015-08-31,INTC,28.54,-0.005872,135679.16,0.12727826351733437,0.7851082870950421,0.2064972257025237,0.41846514969579707
2015-09-30,INTC,30.14,0.056062,142562.2,0.12727826351733437,0.7851082870950421,0.2064972257025237,0.39826125017711567
2015-10-30,INTC,33.86,0.123424,159785.34,0.12727826351733437,0.7851082870950421,0.2064972257025237,0.35533297360070704
